customer_id,rank,product_id,product_name,category,brand,price,popularity,total_revenue,final_score,cluster_id,cluster_prob,preferred_cluster,strategy,reasons,cluster_score,popularity_score,revenue_score,price_score
C04300,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04301,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04301,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04301,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04302,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04302,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04302,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04303,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04303,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04303,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04304,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04304,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04304,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04305,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04305,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04305,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04306,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04306,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04306,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04307,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04307,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04307,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04308,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04308,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04308,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04309,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04309,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04309,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04310,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04310,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04310,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04311,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04311,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04311,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04312,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04312,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04312,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04313,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04313,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04313,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04314,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04314,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04314,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04315,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04315,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04315,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04316,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04316,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04316,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04317,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04317,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04317,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04318,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04318,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04318,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04319,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04319,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04319,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04320,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04320,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04320,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04321,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04321,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04321,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04322,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04322,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04322,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04323,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04323,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04323,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04324,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04324,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04324,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04325,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04325,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04325,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04326,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04326,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04326,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04327,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04327,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04327,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04328,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04328,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04328,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04329,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04329,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04329,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04330,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04330,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04330,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04331,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04331,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04331,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04332,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04332,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04332,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04333,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04333,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04333,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04334,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04334,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04334,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04335,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04335,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04335,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04336,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04336,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04336,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04337,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04337,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04337,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04338,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04338,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04338,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04339,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04339,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04339,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04340,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04340,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04340,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04341,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04341,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04341,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04342,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04342,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04342,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04343,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04343,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04343,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04344,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04344,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04344,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04345,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
C04345,2,P03407,Delta Model 763 Water Heaters,Plumbing,Delta,1275.24,11,208786.85,0.612121,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3333,0.8523,0.5
C04345,3,P03401,Charlotte Pipe Model 100 Water Heaters,Plumbing,Charlotte Pipe,1333.09,13,188365.16,0.60757,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3939,0.7689,0.5
C04346,1,P03397,Kohler Model 967 Water Heaters,Plumbing,Kohler,1499.14,12,244977.0,0.647727,4,1.0,0,balanced,Matches your purchase pattern | High value product,1.0,0.3636,1.0,0.5
